plate,well,site,bf_site,compound,C1,C2,C3,C4,C5,moa
P015091,D18,s8,s5,CBK290837,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D18_s8_w164E7EAEB-7FBE-440B-AFB0-A4B16823907C.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D18_s8_w29ABEAD50-0148-4991-B9E4-036BCBBA2B10.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D18_s8_w388971560-B1C9-4F76-9AB6-5DD45958B8F8.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D18_s8_w4FE8F3F37-31DE-46F2-8863-FE1905883605.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D18_s8_w5D429B055-5955-4E08-B617-D7151D4014DD.tif,HDAC inhibitor
P015091,D19,s2,s1,CBK291055,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D19_s2_w1B5DA74E9-BA2B-418D-9010-E34F75D4DF27.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D19_s2_w28A0B2C62-A214-43A2-8EB4-6D83C43D6820.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D19_s2_w33CBCE457-3C13-4652-B9D2-F0F0A2597CC3.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D19_s2_w45BFE1C31-C14C-4EC7-BFB8-344D114A797B.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D19_s2_w5DFE86316-218F-4F47-A061-9213F6B0DAED.tif,HDAC inhibitor
P015091,D19,s4,s2,CBK291055,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D19_s4_w129AE7104-B3FE-484F-8FEB-F36078B716D1.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D19_s4_w2DF84DA32-A628-4C2C-97B4-8B3D798AE75D.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D19_s4_w3DC617E8B-09F1-444B-9FF3-7F7788DC3F4E.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D19_s4_w41F3F7BA1-204E-4354-AA4C-C0A20B1CBA63.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D19_s4_w5E225F067-473E-4AF2-A12D-BB0BBF6198AC.tif,HDAC inhibitor
P015091,D19,s5,s3,CBK291055,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D19_s5_w1F4349512-0128-4273-BA5B-BB7644021AD8.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D19_s5_w2CAD50FF9-EB93-46ED-87E5-B330E522AA9C.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D19_s5_w3D147A73B-66B9-4819-BA28-79C14CF73EF9.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D19_s5_w4F45BDBAF-7DBF-48E0-BD45-14B9428D61CF.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D19_s5_w5525E1C42-7DBD-461D-B48A-F1EFE7CD5ACE.tif,HDAC inhibitor
P015091,D19,s6,s4,CBK291055,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D19_s6_w1D267CFE9-A9FE-4444-A49F-AEA61E25FB0A.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D19_s6_w24DA8261D-5A0C-4FDF-93A5-370AB1729134.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D19_s6_w3024A22EE-69A9-4DE6-8685-96E3B2575DB2.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D19_s6_w45EED29BB-D0B0-465F-AEA5-AB649C673692.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D19_s6_w566AE3F10-C2C6-475C-A3C7-AA89E47A3CB4.tif,HDAC inhibitor
P015091,D19,s8,s5,CBK291055,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D19_s8_w11481A1DE-4013-46DD-8841-1A2617FD2547.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D19_s8_w25163E018-C9A9-416D-BF78-F6F99D46B970.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D19_s8_w3B8B9B444-0F0E-40C7-83AD-7DE6A228E8BE.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D19_s8_w42961D299-D208-4C2D-BA20-56F49B598386.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D19_s8_w5BE7A70DE-4DA1-4827-8880-E6A4C0A573E2.tif,HDAC inhibitor
P015091,D20,s2,s1,CBK290799,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D20_s2_w1DF7C3F34-A8B1-4263-A89E-5ADC67E9A2A1.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D20_s2_w2FA970E95-4C53-4337-9D9E-223D97521689.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D20_s2_w348D2426A-DB0D-4F85-995C-C5EAE6887D14.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D20_s2_w459552E01-52D4-4069-B0D8-BDA005F374ED.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D20_s2_w525C64A43-698D-4084-8CEC-8FF68997E0D4.tif,HSP inhibitor
P015091,D20,s4,s2,CBK290799,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D20_s4_w121414729-D1E9-456C-8F89-AA2A28C503D3.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D20_s4_w240C78E1B-BD39-41BE-BBBE-53BFC7D32C29.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D20_s4_w312BFDF14-95A8-46F9-A5B2-04D3F03E7C7A.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D20_s4_w44FE6E26D-3056-497D-94FB-C5447AACA148.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D20_s4_w5C27D6533-8F8C-4A51-A4E9-A312A4B744F9.tif,HSP inhibitor
P015091,D20,s5,s3,CBK290799,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D20_s5_w12CD0954C-EFA9-479B-8D2C-AA5BCD367C28.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D20_s5_w2B67608D7-6131-4C7A-AF8E-E270703B2030.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D20_s5_w39CF97C6C-C9FB-4F8C-9A39-E976304AE72A.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D20_s5_w43A69B6E7-F314-4969-92C3-36AA2C5F81F6.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D20_s5_w50DBFC2F9-108A-45FD-905B-9616B0330856.tif,HSP inhibitor
P015091,D20,s6,s4,CBK290799,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D20_s6_w100340ED5-5D56-46E5-AEC9-E4958B415217.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D20_s6_w218E37BC2-B561-4B82-AEED-604063175D61.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D20_s6_w39A1A79E8-F7DD-4F66-95D3-4E485D1019DD.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D20_s6_w4146ED82D-88CD-40F5-9298-30A2AA017B37.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D20_s6_w51027C351-8DBF-4723-971F-25E416A01F49.tif,HSP inhibitor
P015091,D20,s8,s5,CBK290799,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D20_s8_w18FE94558-343C-440C-A897-DF984C9BFCB3.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D20_s8_w28F331E53-3DAA-4A7B-B4C6-3094CF89FBF1.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D20_s8_w3F3DF99A1-5CDF-401C-ACEF-1502731F0B81.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D20_s8_w4ACAE7FDE-BFBA-4E42-A546-B71E63895AC9.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D20_s8_w51E7196EE-E67C-487C-8FAC-81CFEF4DE8BE.tif,HSP inhibitor
P015091,D22,s2,s1,CBK308266,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D22_s2_w136C91C47-AD7D-4A8F-B4F5-B78FDC67C6C3.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D22_s2_w2F0AB4F7D-7B97-4D2C-A33E-134ED4357632.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D22_s2_w3F037FD5C-1659-4A37-99D9-D50B7AAF0225.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D22_s2_w425C260C4-55EF-43E1-9F29-82CECDDB7602.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D22_s2_w53B6D27FB-0586-4C9F-BA1D-B07A3DC4D0B1.tif,HDAC inhibitor
P015091,D22,s4,s2,CBK308266,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D22_s4_w1A7D1764C-A30E-4C86-BC98-D746B0E97A4E.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D22_s4_w27EB9C911-1E64-4FA5-82FA-D5E88A3EBA94.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D22_s4_w3ADD0A57F-84CC-4FAC-AC01-6A6E57881151.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D22_s4_w4CD481A65-5D49-4738-BC1C-B40C05AD870E.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D22_s4_w5D9C75C76-5F78-451C-A74E-84A687430CCB.tif,HDAC inhibitor
P015091,D22,s5,s3,CBK308266,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D22_s5_w1FC52E765-A78B-4C25-804B-6CD458AD7F44.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D22_s5_w20883A832-58ED-4700-9D1B-92429753F529.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D22_s5_w374E294F5-EEAC-4693-BBBB-6A22CB712A50.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D22_s5_w480777BA6-1778-435A-9FD4-E0EACB645C10.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D22_s5_w5F6B30359-B76E-497C-B958-A59357C7EB83.tif,HDAC inhibitor
P015091,D22,s6,s4,CBK308266,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D22_s6_w1F1981775-7EB8-4CAC-B1FA-6F480FBB3721.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D22_s6_w2DCC4EBA7-C924-42E8-B115-E9E20953D61C.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D22_s6_w3608B172F-7930-43FC-B3EE-2984A8B824DE.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D22_s6_w40858EE54-94B9-4407-89B2-7D710991498E.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D22_s6_w5137536E1-A825-4A19-B664-E0152003F4B3.tif,HDAC inhibitor
P015091,D22,s8,s5,CBK308266,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D22_s8_w1EC2B9E80-C854-4985-AB1E-19D00C457AC4.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D22_s8_w29B953C51-F732-48AF-9EDB-A77D51254AA2.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D22_s8_w31CBD90D3-BC5F-41D7-B4E4-3E1B7EABCCBB.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D22_s8_w4480FD893-01BF-424A-8522-9DA7BAA24324.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_D22_s8_w5F418BB3C-3594-4FAD-8707-D7AD58663102.tif,HDAC inhibitor
P015091,E04,s2,s1,CBK290479,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E04_s2_w16A50EFDE-9110-4F4E-9E03-7D5C7A5FE0C3.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E04_s2_w234C0B634-5C97-45ED-98BE-3891997C53FB.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E04_s2_w3D5C3F160-C46C-43B2-B1CE-D9CDC8496A22.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E04_s2_w42F0724BA-59AC-4429-84AE-86B789811FAD.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E04_s2_w53C3E5E5B-A965-4152-BEC7-7C60D5381BD8.tif,HDAC inhibitor
P015091,E04,s4,s2,CBK290479,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E04_s4_w1CDE411E6-337E-48E0-8804-CE8DFCCC8504.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E04_s4_w256F6C87A-6857-4A13-95EA-0A686B56DBB2.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E04_s4_w30CC7667F-30E7-4F1F-BC52-3F1322B01723.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E04_s4_w49ED0212E-7F7D-4C95-BB4C-69CFDF8AA224.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E04_s4_w5D4B3ECA1-02BA-42EA-95AD-7085B95B5AAE.tif,HDAC inhibitor
P015091,E04,s5,s3,CBK290479,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E04_s5_w17090A348-F511-4A9C-AD33-634686976C43.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E04_s5_w24605DC8F-E728-41D0-BA2E-9910E404C10F.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E04_s5_w3ED02EE35-BE2C-4E11-AE18-D43E8059280F.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E04_s5_w442041746-317D-4069-8910-07B5464D1E2C.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E04_s5_w59A1DB17B-538E-406F-99F5-0B3ABD7572FA.tif,HDAC inhibitor
P015091,E04,s6,s4,CBK290479,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E04_s6_w1429AEFD2-0259-4737-8F39-B47D759470AC.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E04_s6_w2B600ACB2-629A-47C2-8D77-707234EA1813.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E04_s6_w38714AC2B-2F7E-4E50-A29E-70930B84562D.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E04_s6_w452D6EC38-C1B2-4D71-BFB1-25E2A5D57244.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E04_s6_w5C3C5FADC-6C63-4EDB-A23E-95F4E7D80E2A.tif,HDAC inhibitor
P015091,E04,s8,s5,CBK290479,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E04_s8_w16290E7C5-9252-4F93-A11F-673D53520C85.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E04_s8_w2D94F8743-14EC-449D-9DA0-5A2204EEC055.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E04_s8_w322B83501-ECA7-42FE-92B3-2FD2D12C08B2.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E04_s8_w43FA57615-AD88-401A-BA0E-91ADDA51BFFF.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E04_s8_w5F99F015A-5C19-403B-9D9B-76A4C3246F9D.tif,HDAC inhibitor
P015091,E05,s2,s1,CBK290810,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E05_s2_w1F499CFB3-181E-4284-BF66-EF3D554C8E8B.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E05_s2_w229FCE255-8D2C-40A8-B81B-5DDF1627A2DB.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E05_s2_w3119029E3-9DE8-4E3B-8EE4-5703ABC1B872.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E05_s2_w4F622BCB0-0AE8-40BA-B25C-BD12E0A6127F.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E05_s2_w51A2DC59B-CD8E-4D48-884B-3A5774279C7D.tif,HSP inhibitor
P015091,E05,s4,s2,CBK290810,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E05_s4_w15A5EAA05-F6F3-4BB7-BB9C-F6882BAA7B20.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E05_s4_w2E2F7DA06-F424-4FB2-B22A-895C9A26A764.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E05_s4_w3A60686C7-910D-40BC-9A29-0FF78A1E0E25.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E05_s4_w4C43AE857-EB14-4C4C-BA24-8346C0D83FC2.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E05_s4_w52C71600F-997A-4FA5-B73E-3CBCD5F5626E.tif,HSP inhibitor
P015091,E05,s5,s3,CBK290810,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E05_s5_w1518E9F9F-C8D7-423C-942F-21E8F3552CE4.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E05_s5_w27306C567-E1D5-4BBC-BCFC-A96CE985344C.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E05_s5_w3F7EEBACC-372A-4BB9-A046-90EEABCED966.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E05_s5_w43EC883B8-8249-40AA-9C91-8D738E4B4DF0.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E05_s5_w5D37710AE-9EB2-4A46-80BE-11884B7A074D.tif,HSP inhibitor
P015091,E05,s6,s4,CBK290810,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E05_s6_w1E5F459F1-7C41-4DB6-BC33-A826609D8F37.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E05_s6_w22D2A85BE-D0DB-4A45-97AC-DAE77C27AEB8.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E05_s6_w37F2624E2-0BB4-4D8C-9560-93D9B398BAD2.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E05_s6_w45DEACC41-0214-44B9-821C-3CD0B6445BA4.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E05_s6_w5C884F9C2-39DC-4E05-96FB-7AF6D4F1698F.tif,HSP inhibitor
P015091,E05,s8,s5,CBK290810,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E05_s8_w16DB5BBB8-2EE0-4446-A3FF-234A6B28F87C.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E05_s8_w2D4214244-9B0B-4149-809A-4BDA8271E912.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E05_s8_w342CA5A88-CCF2-42EA-BE0D-484F37736561.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E05_s8_w42B3D5F82-95AB-4510-82BE-307429C677CC.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E05_s8_w5B23B5B9C-A1A7-4673-91C8-8A1EC5864C82.tif,HSP inhibitor
P015091,E08,s2,s1,CBK309522,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E08_s2_w191FFC0BA-D0B2-4E37-9F8C-86405F217D69.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E08_s2_w242583A88-386F-4B99-B7C4-6C666D0A87C7.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E08_s2_w39CE24FA0-157F-4797-9DAB-050E54A02672.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E08_s2_w4A586B04B-DE30-4D71-BA66-7045C3237CF0.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E08_s2_w58E45D430-EFCD-4AAC-AA5F-C6AD5585A635.tif,HSP inhibitor
P015091,E08,s4,s2,CBK309522,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E08_s4_w12D7FF628-1520-4CA6-8408-DC3CAA784B6D.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E08_s4_w2C4468AC7-914B-4EC5-905B-9BFD9448BADF.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E08_s4_w376E133BB-B677-4A01-8FD9-207A6DCAEAC7.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E08_s4_w48AE5A016-92E0-4714-91B2-471087917011.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E08_s4_w50165DD6F-95F1-462E-9A03-9E1EA2C7104D.tif,HSP inhibitor
P015091,E08,s5,s3,CBK309522,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E08_s5_w1E6A8F996-3F0B-43FF-8CF2-3E4963583AFC.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E08_s5_w280A66E75-1C76-41F9-A818-85E18789E4C0.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E08_s5_w3C95DF712-8288-4E66-AA56-896E347F9B2D.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E08_s5_w4842297A7-CE26-4D1D-9FF0-87B750747787.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E08_s5_w5ED130816-E840-4697-A3CB-2FF9F37C8C73.tif,HSP inhibitor
P015091,E08,s6,s4,CBK309522,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E08_s6_w1E1A9DCF6-88EE-4940-B3F8-1D1B47E64FCF.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E08_s6_w2FBD640B3-1515-4187-ADB5-AA8F0ED6DE64.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E08_s6_w34AEEE767-4DCC-4E42-B3FD-C09779BBA7D4.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E08_s6_w400A73736-6F3C-4D9F-9DBF-4783F4614F91.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E08_s6_w500EA1291-D824-4665-B9DF-7C78EE9DA4A0.tif,HSP inhibitor
P015091,E08,s8,s5,CBK309522,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E08_s8_w18702847C-F96E-4248-AE78-5DC0154E3739.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E08_s8_w2EA479051-0B18-422F-B3FD-66DA0635680A.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E08_s8_w3B1D2429B-DB64-4FE0-82E1-DF2BB927AE8D.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E08_s8_w4A8A042E1-3C14-4B8B-9486-3C2026110A7C.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E08_s8_w520573A76-D2F0-4F39-B8C9-AB3FDB0E23E8.tif,HSP inhibitor
P015091,E09,s2,s1,CBK307768,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E09_s2_w1B1D2B777-8518-4DCE-BA0A-D9163832B8F4.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E09_s2_w273B51677-FFA3-4D99-B885-D6E3DCAC553E.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E09_s2_w3F158292A-F360-4EFA-B0F5-6C534F116C8F.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E09_s2_w43182EE70-CB6B-4885-A181-152DBBEDC7BA.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E09_s2_w5612D3928-FBEE-4F75-90F3-C62D004D1C80.tif,HSP inhibitor
P015091,E09,s4,s2,CBK307768,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E09_s4_w1249C5CF6-580B-4C8D-AC0E-CD87F87BCE11.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E09_s4_w24BA8F09D-C58B-4DBD-A9FB-54F0FC50B290.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E09_s4_w315D566C8-08E6-417A-BAFB-840B6E4B858B.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E09_s4_w4AEBCFF86-CC12-45F8-83AF-682B4EA7448D.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E09_s4_w56E0376B6-9FAF-445C-9DEE-C79052C260BD.tif,HSP inhibitor
P015091,E09,s5,s3,CBK307768,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E09_s5_w1DEE4E7AF-A94B-4CBE-A2D9-E41D3693DBBC.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E09_s5_w20911AEED-4FF8-4907-BCE1-235BB6CDB478.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E09_s5_w39C327C8C-72B4-48E8-B853-5748DCA68A07.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E09_s5_w411385D7F-A0DF-4199-A519-44A5A01FF28D.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E09_s5_w591591A4E-50F0-4F88-83A0-443459EA9D59.tif,HSP inhibitor
P015091,E09,s6,s4,CBK307768,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E09_s6_w1CBD08B63-E494-4C00-A95C-58A6C02749A0.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E09_s6_w212E3B549-A5C3-4089-A14A-413C5B72F5AE.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E09_s6_w3A09E0AEF-9CBE-417E-8317-49B8EDB6032B.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E09_s6_w43A821C85-0305-445D-A248-67ECAD2BED24.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E09_s6_w5EAB939B8-D8CD-490A-80AD-A0761BD3F999.tif,HSP inhibitor
P015091,E09,s8,s5,CBK307768,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E09_s8_w153A29DB0-CA5F-47ED-A494-C3B670176B48.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E09_s8_w2DC5FCAD4-2B99-4408-9FF3-404BB4F16614.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E09_s8_w3307C7730-DD0F-4AFE-83C2-096D99B9E095.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E09_s8_w44EC65960-EC57-4A68-B6AA-912E31CD72AD.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E09_s8_w53CAF529A-8DD7-4EAB-84B0-79A9784F2FB8.tif,HSP inhibitor
P015091,E10,s2,s1,CBK277968,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E10_s2_w1219960F3-143F-45DC-A20C-E910D4BEF3F6.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E10_s2_w263C4AB3D-051D-45AA-A9DE-F015A1E363B8.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E10_s2_w36ADC958F-885A-4869-8B89-596B171FEC3A.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E10_s2_w496A73987-D93D-4881-9D9C-B5626C4E2354.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E10_s2_w5F7B49190-0861-4E67-9419-7DC9D2BA0967.tif,JAK inhibitor
P015091,E10,s4,s2,CBK277968,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E10_s4_w1DAC56934-1B14-4A97-B9A1-9B2A6F3BBE54.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E10_s4_w269473C8B-C748-4C90-B09A-AEE211236EFC.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E10_s4_w3696C9F24-5D90-4E8D-BC64-B9B61C3F29D1.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E10_s4_w41F238A51-B78D-4F1B-89BB-34BC161224E8.tif,specs935-v1-FA-P015091-U2OS-48h-P8-L2_E10_s4_w5BA49552C-CBDA-43CD-A7BC-345DEF831DE2.tif,JAK inhibitor
